"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","call_end_line","call_end_col","is_await","arg_count","call_arg_vars","fp_tier","arg_position","arg_keyword","arg_kind","arg_source","arg_names","arg_is_literal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py::311::16","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py","langflow-ai_langflow.src.backend.base.langflow.services.tracing.openlayer.OpenlayerTracer.end","langchain_core",".stream","self._client.inference_pipelines.data.stream","self._client.inference_pipelines.data.stream(inference_pipeline_id=self._inference_pipeline_id, rows=[trace_data], config=config)","311","16","315","17","False","3","config;self;trace_data","","","inference_pipeline_id","Attribute","self._inference_pipeline_id","self","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py::311::16","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py","langflow-ai_langflow.src.backend.base.langflow.services.tracing.openlayer.OpenlayerTracer.end","langchain_core",".stream","self._client.inference_pipelines.data.stream","self._client.inference_pipelines.data.stream(inference_pipeline_id=self._inference_pipeline_id, rows=[trace_data], config=config)","311","16","315","17","False","3","config;self;trace_data","","","rows","List","[trace_data]","trace_data","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py::311::16","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py","langflow-ai_langflow.src.backend.base.langflow.services.tracing.openlayer.OpenlayerTracer.end","langchain_core",".stream","self._client.inference_pipelines.data.stream","self._client.inference_pipelines.data.stream(inference_pipeline_id=self._inference_pipeline_id, rows=[trace_data], config=config)","311","16","315","17","False","3","config;self;trace_data","","","config","Name","config","config","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::134::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_real_call","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","134","19","134","108","False","3","messages","","","model","Constant","'claude-3-haiku-20240307'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::134::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_real_call","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","134","19","134","108","False","3","messages","","","max_tokens","Constant","10","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::134::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_real_call","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","134","19","134","108","False","3","messages","","","messages","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::171::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_with_jpeg","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","171","19","171","108","False","3","messages","","","model","Constant","'claude-3-haiku-20240307'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::171::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_with_jpeg","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","171","19","171","108","False","3","messages","","","max_tokens","Constant","10","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::171::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_with_jpeg","anthropic","messages.create","client.messages.create","client.messages.create(model='claude-3-haiku-20240307', max_tokens=10, messages=messages)","171","19","171","108","False","3","messages","","","messages","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::291::26","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","openai","chat.completions.create","openai_client.chat.completions.create","openai_client.chat.completions.create(model='gpt-4o-mini', messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, content_dict]}], max_tokens=5)","291","26","297","9","False","3","content_dict","","","model","Constant","'gpt-4o-mini'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::291::26","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","openai","chat.completions.create","openai_client.chat.completions.create","openai_client.chat.completions.create(model='gpt-4o-mini', messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, content_dict]}], max_tokens=5)","291","26","297","9","False","3","content_dict","","","messages","List","[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, content_dict]}]","content_dict","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::291::26","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","openai","chat.completions.create","openai_client.chat.completions.create","openai_client.chat.completions.create(model='gpt-4o-mini', messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, content_dict]}], max_tokens=5)","291","26","297","9","False","3","content_dict","","","max_tokens","Constant","5","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::318::29","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","anthropic","messages.create","anthropic_client.messages.create","anthropic_client.messages.create(model='claude-3-haiku-20240307', max_tokens=5, messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, anthropic_image]}])","318","29","327","9","False","3","anthropic_image","","","model","Constant","'claude-3-haiku-20240307'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::318::29","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","anthropic","messages.create","anthropic_client.messages.create","anthropic_client.messages.create(model='claude-3-haiku-20240307', max_tokens=5, messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, anthropic_image]}])","318","29","327","9","False","3","anthropic_image","","","max_tokens","Constant","5","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::318::29","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","anthropic","messages.create","anthropic_client.messages.create","anthropic_client.messages.create(model='claude-3-haiku-20240307', max_tokens=5, messages=[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, anthropic_image]}])","318","29","327","9","False","3","anthropic_image","","","messages","List","[{'role': 'user', 'content': [{'type': 'text', 'text': 'What color is this? One word.'}, anthropic_image]}]","anthropic_image","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::67::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_real_call","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","67","19","67","104","False","3","messages","","","model","Constant","'gpt-4o-mini'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::67::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_real_call","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","67","19","67","104","False","3","messages","","","messages","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::67::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_real_call","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","67","19","67","104","False","3","messages","","","max_tokens","Constant","10","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::97::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_with_jpeg","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","97","19","97","104","False","3","messages","","","model","Constant","'gpt-4o-mini'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::97::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_with_jpeg","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","97","19","97","104","False","3","messages","","","messages","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py::97::19","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_with_jpeg","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model='gpt-4o-mini', messages=messages, max_tokens=10)","97","19","97","104","False","3","messages","","","max_tokens","Constant","10","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py::69::15","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_empty_str_endpoint","langchain_core",".invoke","model.invoke","model.invoke(messages)","69","15","69","37","False","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py::89::8","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_invalid_endpoint","langchain_core",".invoke","model.invoke","model.invoke(messages)","89","8","89","30","False","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py::51::15","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_none_endpoint","langchain_core",".invoke","model.invoke","model.invoke(messages)","51","15","51","37","False","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::222::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_api_failure","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","222","18","222","44","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::290::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_continuation_includes_previous_messages","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","290","14","290","40","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::232::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_empty_response","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","232","18","232","44","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::212::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_invalid_messages","langchain_core",".generate","wrapper.generate","wrapper.generate('not a list')","212","18","212","48","True","1","","","0","","Constant","'not a list'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::206::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_max_continuations_exceeded","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","206","18","206","44","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::175::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_multiple_messages","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","175","23","175","49","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::271::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_preserves_message_order","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","271","14","271","40","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::158::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_simple_message","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","158","23","158","49","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::192::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_max_tokens_reached","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","192","23","192","49","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::256::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_none_content","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","256","23","256","49","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::241::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_tuple_content","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","241","23","241","49","True","1","messages","","0","","Name","messages","messages","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::265::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_primitive_type_conversion","langchain_core",".invoke","invoker.invoke","invoker.invoke('string_number', {}, int)","265","19","265","59","True","3","int","","0","","Constant","'string_number'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::265::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_primitive_type_conversion","langchain_core",".invoke","invoker.invoke","invoker.invoke('string_number', {}, int)","265","19","265","59","True","3","int","","1","","Dict","{}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::265::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_primitive_type_conversion","langchain_core",".invoke","invoker.invoke","invoker.invoke('string_number', {}, int)","265","19","265","59","True","3","int","","2","","Name","int","int","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::171::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_unknown_tool","langchain_core",".invoke","invoker.invoke","invoker.invoke('nonexistent_tool', {'arg': 'value'}, dict)","171","14","171","72","True","3","dict","","0","","Constant","'nonexistent_tool'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::171::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_unknown_tool","langchain_core",".invoke","invoker.invoke","invoker.invoke('nonexistent_tool', {'arg': 'value'}, dict)","171","14","171","72","True","3","dict","","1","","Dict","{'arg': 'value'}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::171::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_unknown_tool","langchain_core",".invoke","invoker.invoke","invoker.invoke('nonexistent_tool', {'arg': 'value'}, dict)","171","14","171","72","True","3","dict","","2","","Name","dict","dict","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::254::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'id': 789})","254","4","254","59","False","1","","tier2_nonterminal","","input","Dict","{'id': 789}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::249::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person_wrapped', {'id': 789}, Person)","249","19","249","76","True","3","Person","","0","","Constant","'get_person_wrapped'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::249::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person_wrapped', {'id': 789}, Person)","249","19","249","76","True","3","Person","","1","","Dict","{'id': 789}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::249::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person_wrapped', {'id': 789}, Person)","249","19","249","76","True","3","Person","","2","","Name","Person","Person","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::99::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'user_id': 456})","99","4","99","64","False","1","","tier2_nonterminal","","input","Dict","{'user_id': 456}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::93::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_address', {'user_id': 456}, Address)","93","19","93","75","True","3","Address","","0","","Constant","'get_address'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::93::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_address', {'user_id': 456}, Address)","93","19","93","75","True","3","Address","","1","","Dict","{'user_id': 456}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::93::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_address', {'user_id': 456}, Address)","93","19","93","75","True","3","Address","","2","","Name","Address","Address","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::79::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'id': 123})","79","4","79","59","False","1","","tier2_nonterminal","","input","Dict","{'id': 123}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::74::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person', {'id': 123}, Person)","74","19","74","68","True","3","Person","","0","","Constant","'get_person'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::74::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person', {'id': 123}, Person)","74","19","74","68","True","3","Person","","1","","Dict","{'id': 123}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::74::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person', {'id': 123}, Person)","74","19","74","68","True","3","Person","","2","","Name","Person","Person","False"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::159::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'data': 'test'})","159","4","159","64","False","1","","tier2_nonterminal","","input","Dict","{'data': 'test'}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::155::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('is_valid', {'data': 'test'}, bool)","155","19","155","69","True","3","bool","","0","","Constant","'is_valid'","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::155::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('is_valid', {'data': 'test'}, bool)","155","19","155","69","True","3","bool","","1","","Dict","{'data': 'test'}","","True"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::155::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('is_valid', {'data': 'test'}, bool)","155","19","155","69","True","3","bool","","2","","Name","bool","bool","False"
